"year","forecast_horizon","intercept","A","D","DD","E","NegE","AC","t_intercept","t_A","t_D","t_DD","t_E","t_NegE","t_AC","adj_r_squared"
2004,2,7.18643366029811,0.00640493264767689,1.06781279150598,5.43269848806917,0.275562706515243,-27.3318940519787,-0.117306915916069,1.77376976413553,7.60391761786387,5.41629795599111,0.746840646137989,4.33933258565422,-3.52875527221411,-3.61350055370885,0.387051023293763
2005,2,9.25750072492954,0.00524050603979378,1.1285692030866,2.302651601444,0.324931828177825,-26.8323541760601,-0.124132041437415,1.98477222723421,5.68492565637205,5.86803831798186,0.287166686450054,4.56433834816131,-2.89367833485581,-3.95818970609303,0.424475134531099
2006,2,12.2989846138152,0.00511145192907965,1.26364345484187,1.43079650318665,0.342887496797958,-25.1397319920841,-0.0805614767415271,2.1506298933547,5.88759657727939,6.50009027416234,0.168500927325323,4.12495781724739,-2.182921711268,-2.850735556418,0.472766911979522
2007,2,9.16392921198748,0.00376135290429014,0.689002231466153,21.0428293082449,0.501278611161251,-14.8585448993218,-0.100584050575404,1.20089888850044,2.66262863238348,2.40645931714857,1.66326797337299,4.49351848063336,-0.966475931806439,-2.68163861888544,0.437394569147622
2008,2,16.2984258374676,-0.00290113323711751,0.82352345133061,36.4729012385321,0.508702974208202,-19.2430712318483,-0.0763398546012762,1.58392891499543,-1.11943898118743,2.38967593823183,2.14900443016554,4.27537906142294,-1.02446985492213,-1.81988940296236,0.256576776055195
2009,2,25.8770709537514,-0.00320780077637508,0.785485907417856,40.3901308751716,0.471688910534571,-30.0387879823097,-0.0303519473822228,2.2938563896337,-1.4520453154446,2.97298514288753,2.59005592075642,4.55438077450329,-1.54014150469338,-0.676103219744942,0.231682622130189
2010,2,37.6946584173013,-0.00120231362941156,0.905829625665032,34.4817678800106,0.329605887354318,-50.3045863179962,-0.0784177788137555,3.05253852665261,-0.722969061027214,3.30968977086618,2.16072127993957,3.35555035399965,-2.15438996965558,-2.22501035543249,0.227678278709516
2011,2,45.5416168129425,-0.000919751248966191,0.913719182839974,37.1187655933817,0.345335517270433,-38.7759096867954,-0.0783906129106859,3.52172384453468,-0.63750428044579,3.55539244360219,2.26153925638393,3.55956595779458,-1.57759022919953,-2.64449682656231,0.263963937624208
2012,2,50.2374929954793,-0.000618285698542519,0.847964023344525,33.7834871824939,0.394018322640939,-34.4519476370042,-0.0859775884302217,3.61094751651392,-0.502259676875646,3.61791284225997,2.07916406261714,3.9176954204268,-1.29653577789477,-3.00193527848531,0.298392465913408
2013,2,45.7095363133257,-0.000568243959788224,0.772263002585306,27.081258863342,0.459742654868239,-27.5381782709818,-0.0923480508323585,2.96262275021816,-0.525729053868466,3.42763053899749,1.73967196411702,4.12923002374238,-0.938739936558437,-3.27347263679483,0.341419336548505
2014,2,39.3767300555932,-0.000356553929283728,0.69238033745504,23.1413430860304,0.509035455904272,-18.5607648634,-0.0911976335424536,2.3520401250601,-0.368763445895747,3.1967060625817,1.55994798664384,4.38275911250679,-0.591715015009762,-3.28540030413393,0.379922231886348
2015,2,37.6168397832602,-0.000328073226174486,0.624434981444212,12.0166555561129,0.52187935305325,-18.2802826282054,-0.0945421701583748,2.16104083466017,-0.364192900061888,3.01013536354551,0.819210133413943,4.53341433358539,-0.564824428017258,-3.55917734513943,0.391917226978348
2016,2,36.1769398762685,-0.000346561875774192,0.544883053781839,4.23880292658785,0.5272276861559,-19.6503166964383,-0.108711638693637,2.0228094567275,-0.400721269689701,2.84863090824953,0.293036478301016,4.79111171351573,-0.605284901282815,-3.84599744905791,0.402170050996533
2017,2,40.1803488098203,-0.000542790641539093,0.644805265158893,-5.92873959165836,0.508143817378277,-20.9849312749339,-0.12102004993789,2.2004253376281,-0.637914446687182,3.34435307516192,-0.372863603076487,4.97677628766638,-0.644670974815734,-4.06408935857909,0.429026931421657
2018,2,40.5724806874267,0.0011130791867379,0.644620149918118,-2.57289654196507,0.53432154206317,-13.1484939005463,-0.106506182592351,2.08520996813131,2.01232604611972,3.53436829654495,-0.16195087147611,5.21527177238094,-0.379836397024322,-3.81701073026522,0.577128476014706
2019,2,29.7483093825116,0.00163992457991499,0.569394937719644,-5.75494262156057,0.604715223690739,7.25305444100875,-0.122624401961326,1.34575651880279,2.73340934125245,2.63198959227056,-0.320273798613873,5.1080871044331,0.185859703058449,-4.07171640716259,0.643885916066652
2020,2,-7.85636858648208,0.00104267556940527,0.151577818463,14.5963093280678,0.807986361846542,58.3842032643266,-0.0906756519176104,-0.691283482528877,1.8080349656131,0.930442633266272,0.846751774258167,12.0273092029169,3.05797536323316,-3.91068910663354,0.649301539718726
2021,2,-28.6434036685052,0.000750499345713913,0.0302069490100612,11.0795130262396,0.922924028147573,88.1665688317156,-0.11804170318784,-2.08443523316023,1.19086261908944,0.189198684790831,0.627321338201504,12.9404504076593,3.9176398947167,-4.59497875662037,0.692299995526705
2022,2,-24.6167582323028,0.00124066286484652,0.470797984173204,-6.17806944078711,0.784278707084509,92.9727164555029,-0.114163358079654,-1.23250645317339,1.87845489719876,2.1206122931103,-0.236655113250429,7.93468358065344,2.78212370370064,-3.83729925572032,0.644236757508347
2023,2,-34.0100275825841,0.00134938516953105,0.467369566556434,-3.83404668733467,0.792821845019795,105.987027369976,-0.116435222455723,-1.55619344621536,1.92522203044656,2.00597303228935,-0.132924245247213,7.68670011592764,2.94408855834181,-3.68467747559657,0.644502090932988
1968,3,-3.57193225872455,-0.000411705804861147,-1.60749668648983,5.31654800072718,1.99759929940796,12.2114939157551,-0.129374484473331,-1.80203082319482,-0.0366564403197558,-4.08101749664354,2.28015760631595,6.38373515277064,3.21370255572185,-2.48321197513299,0.957686232524982
1969,3,-2.18629216869121,-0.00148586704719941,-1.56516621756148,4.01078218687504,1.88649609838391,9.44407073399816,-0.115443325886117,-1.74489409337602,-0.201457049642313,-3.39463457655372,2.52410008591439,5.18753322644792,2.80371899734824,-1.78945394383677,0.916031263594652
1970,3,-1.94005612293797,0.00551963014811432,-1.10793271823866,1.87287598438444,1.60990125194845,7.70619081056925,-0.0362498131872112,-2.52274889011215,0.704762014880165,-2.66019887233274,1.60315936530711,5.25156056516654,3.65257109346361,-0.581831388642332,0.931103321768801
1971,3,-1.44017065492274,0.00535163591689175,-0.928993216707994,1.69128575464022,1.5264351795208,7.01635897296597,-0.0562351798179264,-2.466839243491,0.895220531634663,-3.00729303784941,1.92359837211539,7.45429375923274,4.02661571014317,-1.20153170825454,0.939821899920557
1972,3,0.449603324377125,0.0146727929701443,0.141990783898583,3.80774987343432,0.750256189405549,0.905977256453559,-0.147358533373009,0.381383086686522,2.10660648418635,0.26970716645376,2.87756557117738,2.0275905395567,0.225965377150378,-1.69181430156372,0.904651669556509
1973,3,0.0229872251414008,0.0158545679425017,-0.260551431811744,4.74774210241095,1.02519495484367,2.19493644442272,-0.1886681878398,0.0227270425589883,2.40871825771051,-0.504390224999836,4.07594996489599,2.99213594351963,0.662586803895936,-3.48944179517028,0.888169866871153
1974,3,0.122000150617237,0.020441762687451,-0.0607546152353895,4.82588466227387,0.836795819350783,0.579532751779573,-0.138830358698895,0.132608016437313,2.83397374842922,-0.124140460359351,4.59982215053581,2.46419980467799,0.184883126290691,-2.17269841164362,0.870800363122529
1975,3,0.148115477194437,0.0177823238738423,-0.105887853216844,4.35129130267334,0.933701217103238,1.62726431642507,-0.115830049743996,0.238054512107162,2.76174323715034,-0.298285779980082,4.99205644215905,4.17720644250991,0.75288169309497,-1.74605345537695,0.885784475860684
1976,3,0.798486044508657,0.0159425222654982,0.223702416975715,4.55287787511807,0.764282052337289,-0.0446385571485416,-0.159864183265434,1.78321673625406,2.37852875447804,0.861010680554069,6.42514673764515,5.08543151083327,-0.0307332236149346,-3.10385101511558,0.884013521580234
1977,3,1.04511371425909,0.0181618546089875,0.602648842284058,4.07367975534606,0.612195622620214,-0.308044690661383,-0.0756141883270558,2.26051304627116,2.51930639616652,1.8902898715069,5.01434018566994,4.2353103235535,-0.238637335408786,-1.14448618627082,0.880947183056275
1978,3,0.920850204241945,0.017409915925556,0.42509861868522,3.81474035254123,0.762993167859615,0.727242299035018,-0.0763043727396591,1.90310551020861,2.49687729052745,1.39330098104568,4.645720178684,5.5605576887817,0.599499799814897,-1.20581527144832,0.88377633134445
1979,3,0.885469703850411,0.0287601249404484,0.378034801871981,3.97035391486912,0.614527115017676,-0.79702931651084,-0.0292182359640542,1.21395695574227,2.01684796155867,1.01233149522091,3.41454989076788,2.54311298953727,-0.37609250070089,-0.315574230944048,0.81861853503739
1980,3,0.907644023421581,0.0331739910449223,0.416373780999413,4.26667822403858,0.522591271158751,-1.90889992078573,-0.00896836361701959,1.11552288184369,2.6294854617586,0.953161223602531,3.34286080126303,2.18300836133333,-0.831396669479115,-0.113489507817627,0.802132787901934
1981,3,1.27641866455551,0.0301437229721276,0.848751304562289,3.91957591052281,0.358140983755822,-2.66089924791896,0.0808874134057687,1.78857577761504,2.64035069279058,2.11334882046212,3.56816608095552,2.15153857816716,-1.48708258683237,1.06641024993564,0.794993097188767
1982,3,1.74079931411465,0.025543100507638,1.10685896531135,5.54356156775902,0.217257213687518,-3.49192457824731,0.0357037743935806,2.72096256729795,2.27685658073311,3.07565643294346,3.81607685532658,1.5858232342439,-2.53687867896257,0.529122141169342,0.786161179570023
1983,3,1.65070282743724,0.0186745589947686,0.917523699761023,8.74546813084576,0.28726803743866,-2.71833762862861,-0.0236527231214343,2.28800786718092,1.51752632814506,1.8754808415549,2.91011054507906,1.61209717364187,-1.46809971053557,-0.329696232545053,0.722259596787549
1984,3,1.56028001436863,0.0110426493983727,0.57712760102016,10.5198148832902,0.468840744767705,-1.71330372688617,-0.0805534560581479,1.87403682880509,0.856542307477611,1.05941269498598,2.87711636108865,2.27171125039626,-0.685877383831347,-0.977545656270391,0.674720177730733
1985,3,0.0814301455536272,0.00965652259848656,-0.248529120220102,11.4012867807626,0.815508749076106,1.0993455622441,-0.145044177166317,0.0589992998140375,0.794265240880001,-0.396417389900517,3.33447920065706,3.44076700453742,0.308007916862113,-1.82137682734678,0.635626021233015
1986,3,-0.818237968050417,0.0102313154189792,-0.243697024012585,11.6262407510788,0.833053003786708,3.58747576595764,-0.0800786360778639,-0.585334761296847,1.01845196672564,-0.436863019071901,3.43009544170136,4.19473084370933,1.02231659275732,-1.4652571751233,0.631845465007635
1987,3,-1.73362591833997,0.0114662814801335,-0.289567732646271,12.9503079740017,0.837308040909412,6.50274199337454,-0.0781693562883118,-1.15629630501835,1.2530965740122,-0.603601061360786,3.44723979491349,4.8464702111838,1.73810908042501,-1.9529962557504,0.636245819006844
1988,3,-1.40852621997132,0.0145771305248593,-0.0852106943117849,13.6049539638165,0.683707186474233,5.46844136074694,-0.0593494761726232,-1.05903429458744,1.82144898589882,-0.238206688638642,3.16952320674431,4.95322514663299,1.56385842059784,-1.62317390251846,0.626026339109753
1989,3,-0.395696457053714,0.0085861097800337,0.151507390711666,14.4136146371388,0.612637701729081,3.3747021533985,-0.0849333760527812,-0.296197196407633,1.01145661175233,0.559302218611279,3.10143202042715,4.87348347974373,1.00160762483884,-2.07913096317159,0.618850832081106
1990,3,0.476599936395667,-0.00533412603751969,0.40875833041077,19.1388404766891,0.60618876996487,3.27945307707266,-0.0719730743684884,0.354674286213872,-0.728584018817384,1.77241609297152,4.24153091350925,6.27713735406004,1.12916022123308,-1.67407392453263,0.535521830148975
1991,3,0.821960996916752,-0.00719213393237193,0.396183333476565,22.9763208079681,0.593942366424605,2.54065102095619,-0.0616186223422979,0.602386568830171,-1.51188373188225,1.96187971338474,5.31842768007503,6.5441470282253,0.880082314448874,-1.52070458393276,0.457832004489845
1992,3,2.67113341442554,-0.00111275769824138,0.306110773148835,22.8614637238554,0.501504931640782,-2.32932229487265,-0.0588117115678044,1.53797741133079,-0.339378422970305,1.6783927142705,5.0738128633826,5.4537223109701,-0.616415058928016,-1.4655788339282,0.397753476140129
1993,3,4.22235715909369,0.00473080492688355,0.395288646246303,19.1877807471202,0.37435706436575,-5.47159857691266,-0.0693077131415413,2.2151654741348,1.61146414524258,2.13321704560567,4.1536561689137,3.60198348751453,-1.28489361863421,-1.86783889412622,0.412357416039871
1994,3,5.26361862020038,0.00709362203735277,0.489811011835365,17.3832343446113,0.304901931236748,-7.14449180352931,-0.0907445680284502,2.92460956151992,3.39264462574547,2.66539916639999,3.78122617256525,3.35102082171997,-1.81391274553026,-2.46311408103735,0.446799001708958
1995,3,6.14528532874091,0.00831561489259227,0.62163045590833,14.264944872207,0.277832555920381,-7.9778055349496,-0.102798521887806,3.3355951483332,5.08502636216256,3.86658690662658,3.52864486291643,3.18821719001317,-1.98859080997022,-3.0824188898356,0.501000865723212
1996,3,5.56449123914103,0.00847589738349262,0.593296256718726,11.8411844979172,0.348442117471742,-6.31387960063604,-0.120745671866444,2.9994612628159,5.98061347450066,3.91486843055699,3.00550026935594,4.04142939560169,-1.56983690651015,-3.59020286076688,0.543270357875212
1997,3,4.30383280470978,0.00926894084257377,0.367766909324806,7.92024629705282,0.441338922272458,-4.65518901247045,-0.180518190583913,2.2811552505298,6.08671132521077,2.32832752091389,1.75688164590796,5.25067774131974,-1.19441134277034,-3.43419076140711,0.551956342436641
1998,3,3.34183758570373,0.00978449727200378,0.338098512448575,5.14704833524738,0.50898668463581,-2.37500122974673,-0.163432953740643,1.70382709572004,6.01870286871015,2.24325436800768,1.21637257759986,5.96246024714039,-0.60444837963979,-3.27579695009719,0.571040958010856
1999,3,0.129111103671953,0.0100583726327421,0.376146550236878,2.60491535883372,0.589047157374229,2.63550695854633,-0.13291897551238,0.0574953817248662,5.62899655985087,2.33577275738145,0.582271994532064,6.43964163267252,0.58287662565195,-2.88403002238307,0.576163172632934
2000,3,0.64801417511461,0.010514148852644,0.499010495054002,9.9285608508836,0.448898121973302,-12.6623845353585,-0.128195436915202,0.118375340765523,5.87151710779014,2.57118338604012,1.39563725645929,2.60952479005691,-1.00059227213916,-2.73395910594257,0.334697997572777
2001,3,-2.97607151609025,0.00981065196830223,0.704747027581697,11.3787608560603,0.423686516521329,-11.1945136948751,-0.0737109397960778,-0.529584020683506,5.92343942555805,3.35087009645189,1.53390046221292,2.78680505724989,-0.933278644177315,-1.75910816513369,0.301818903038091
2002,3,-4.16759674904401,0.00818841351907077,0.723314460894803,14.1149870651535,0.484362983957527,-4.84381304693902,-0.0581740858438813,-0.794497563772389,5.78756955671935,3.73547604317469,1.91413713698682,3.91732711481229,-0.427498222036251,-1.48639338085667,0.341722548862587
2003,3,6.23193975701649,0.00825370233466388,1.04907919163962,10.2413950307613,0.304149587586479,-22.0621519508199,-0.0997830173661333,1.25539500550187,7.12761903742822,4.70247322127815,1.23994191794236,3.28532403825982,-2.09870555936731,-2.71370024416908,0.365424442798209
2004,3,11.2555438695672,0.00730543695348509,1.2132127882173,7.4084674626781,0.283026997978053,-26.6166848952186,-0.115245975789502,2.37092979312908,6.84189580493246,5.17506430168079,0.784473842767004,3.85305561889837,-2.77375365485313,-3.25659020951947,0.391258952435514
2005,3,13.8612708822833,0.00624162754848469,1.27916616308094,5.41756537798539,0.334668330964241,-24.7979584367699,-0.117713368829367,2.51230610365185,5.70396545067901,5.62433789490634,0.540570410634894,4.08594580931559,-2.18824387225595,-3.29466295936014,0.427689730458802
2006,3,19.5888237812696,0.00282811675764265,1.34980759718796,6.20242918832888,0.38914664031612,-25.1461993187888,-0.0988963049119546,2.81870108839662,1.82970408650018,5.64811947232086,0.557426067441876,4.008783200797,-1.77230406964074,-2.41573864154888,0.39407986117157
2007,3,26.5933864588794,-0.00361751342507003,1.02448762694561,50.9003911103093,0.462589462012053,-22.3742969521192,-0.0242540844768645,2.15127404523061,-1.17094448612294,2.37962600159294,2.27513951187318,3.40385340481176,-1.09391754314212,-0.280787649529386,0.216061917297213
2008,3,32.3785885409146,-0.00526275619339429,1.0847707876404,54.5967510204465,0.431524127472569,-21.2952408237756,0.0240077488902925,2.56402354849846,-1.82297009612704,2.61072020872375,2.56760371075669,3.46501789211084,-1.04444723340516,0.317024639888081,0.206615572961493
2009,3,37.8145126183615,-0.0034279818497489,0.956824521601079,52.5322836470854,0.409064445762943,-22.713123589041,0.0143652387381293,3.18858582819989,-1.50006626082883,3.29381988821619,2.86182224266183,4.1421146084607,-1.18520477719886,0.241771024211957,0.216969678600825
2010,3,53.251282969463,-0.00105337748234938,1.07377409721196,45.2529229749256,0.276658187171099,-38.2934731912466,-0.0483872051439338,3.95872869927176,-0.637622604387125,3.53252147423757,2.5169644554069,2.52161312494416,-1.54307288904049,-1.03848470675136,0.228359659571815
2011,3,62.4769627554672,-0.000962982173835448,1.05724172701094,44.1389292520726,0.30639634760521,-36.2997921565891,-0.0559666238461979,4.47063796370278,-0.698284625053238,3.8012286232008,2.48221466122636,2.83981811586728,-1.33747961936976,-1.50152411471502,0.256431752061394
2012,3,65.4016984798437,-0.000405077136422406,0.98036216638778,34.2394189302414,0.354898044102055,-32.2779894393727,-0.0694032226887225,4.33517778363643,-0.349964002591113,3.91163227091477,1.95374482750971,3.27494637669692,-1.1219656488917,-1.9530543175049,0.284262002290124
2013,3,59.2491143724044,-0.000326164217403175,0.877505988338769,27.8273700481923,0.420376280682709,-20.1117019237016,-0.0739601965658453,3.52112094657225,-0.326904006882446,3.71531985651594,1.6871544508742,3.53125281786487,-0.628847248228756,-2.17790623486694,0.317125691319442
2014,3,52.8460192334523,9.22514941743609e-05,0.737582699501494,17.2898817738302,0.463469653344952,-15.4974628924543,-0.0737657596855009,2.84218004789373,0.100941733074767,3.35101740973764,1.13487832764609,3.72691559697645,-0.447374567329986,-2.21860654642083,0.330167945631679
2015,3,51.967689924462,0.000154807940268053,0.670498536929435,6.94302485834712,0.467261853469978,-15.5757256946898,-0.0784033305116334,2.75318421877395,0.186495362736926,3.19755796883733,0.467586439486588,3.8735054193311,-0.445895591469244,-2.54103888313905,0.344989969621809
2016,3,52.2527580458422,0.000318975340896347,0.63547238838372,3.40406835325907,0.476464140799124,-13.7484151476415,-0.0899859742580272,2.69099364405388,0.40261671305062,3.0929364841836,0.221111117476826,4.06814002195817,-0.392513882745984,-2.76340462989698,0.37129083484366
2017,3,54.5033767492072,0.00133370303042829,0.640144052412313,0.587968816559432,0.506456791160573,-14.5950719526386,-0.111747266446171,2.66210308764462,2.05225698084398,3.10225435884885,0.0351259535142134,4.4994375340483,-0.397589518223115,-4.25103749749996,0.524268386712645
2018,3,55.6261842682937,0.00188976071146563,0.568007462995713,-5.04742271619006,0.578326341425409,-14.385807377595,-0.125581009662893,2.42220160707539,2.97461413605945,2.65305444716574,-0.275562570161121,4.73943790517924,-0.345398927497644,-4.28722535275656,0.587451249420819
2019,3,49.6242856038426,0.00159639021548994,0.392565136110582,-10.5039339204915,0.630838202336608,-14.8431248443631,-0.152276371181623,1.97535122947365,2.55614924280175,1.64812456480273,-0.467430709067136,4.91114034692327,-0.339168098499642,-4.68834086146565,0.56723636545221
2020,3,10.9658534874688,0.00106821952421701,0.0421222135898257,-4.70038954622118,0.913900077994775,50.0594097988989,-0.131552971970099,0.716262281537695,1.65176642129964,0.239058642942835,-0.232980615399243,11.3895333840106,2.01180029438789,-4.10686947885632,0.615140302377367
2021,3,28.1966397278979,0.000788738610580843,0.345258816370373,-34.8153544731575,0.792202466064098,6.83580162222228,-0.188286748290696,0.953647507247041,1.07110120444376,1.21407753366898,-1.19956515613397,5.24081713592462,0.130024020598629,-4.29985313737219,0.592813882141574
2022,3,28.1693968337534,0.000707467742878202,0.385210086068792,-43.8156962922292,0.786918620466068,6.81938059779174,-0.193520953826366,0.896325353272826,0.874222314718555,1.30314760635742,-1.37673563468946,5.01150435560581,0.1212336243544,-4.02916283933199,0.590290857889301
2023,3,26.959077081248,0.000966567253678247,0.380620266408667,-48.324733060924,0.783736285634188,4.56631027894532,-0.208362142800934,0.752229978942248,1.07675536122627,1.20512633302541,-1.32098125280188,4.6163219968851,0.0720844244858527,-3.90923706776826,0.581752996186012
1968,4,-4.99917887948503,-0.0120137257452553,-2.96555618849466,5.87728425391653,2.95522254425479,14.6614854772453,-0.0166386491812233,-1.60894630852732,-1.06456629429826,-3.16002802922742,1.88862186174057,4.66877848508842,2.38448152433903,-0.122766991457067,0.845975951583452
1969,4,-4.08030715011241,-0.00183976850625998,-2.58104690755346,2.33720745356319,2.67314907596706,12.4161029349437,-0.00601652414026933,-2.31515556704703,-0.193421420293855,-3.95837034066389,1.02970778666186,6.75501673010829,3.19234267568686,-0.0539409823945123,0.90141241802038
1970,4,-2.66259828505514,0.0106853377042675,-1.67627210152092,0.0729741494433518,2.03274311440066,8.93791510559735,0.0214349595670523,-2.48558621367489,0.862028125835726,-3.09318468078682,0.0351111647281444,6.34093674389006,3.99783735474524,0.210255289605267,0.916520777826041
1971,4,-2.02416101502039,0.00839337207867623,-1.55771825137538,0.136961183679148,2.00683010325514,9.16989640811798,-0.0449039709054267,-2.1613761681851,0.841269743922107,-3.17455911551904,0.0827447621732205,8.26041420482696,4.11930271549859,-0.576943003654416,0.923115493186254
1972,4,-0.973496948476823,0.0203833501266036,-0.81907487501667,2.92436675950657,1.49423704569284,6.46086513593442,-0.0305259197041527,-1.18552548337713,2.07532178462029,-1.70581303736917,1.92125799594838,5.447769538949,2.51144961376543,-0.367731837732076,0.888851667146759
1973,4,-0.57749227388631,0.0203990333055,-0.806380422655839,4.03341924734571,1.41326325150014,4.29869359147712,-0.101703076486276,-0.838297620786424,2.35184130018904,-1.93826364822579,3.46089352920474,5.86588916284637,2.04929052901104,-1.42360062702573,0.878565795345555
1974,4,-1.00046196917149,0.0226091320856736,-0.903800194215942,4.05980082032774,1.48164811358973,4.76382041717404,-0.0953842166366967,-1.51868327158914,3.10535136459595,-2.3110126345469,3.99625167119475,7.06129701752203,2.52151403182966,-1.3715056170622,0.889749186758905
1975,4,-0.154427423214541,0.0217596025891837,-0.555068635670525,3.67288534323033,1.28190973474926,3.45971484375957,-0.0953316817511498,-0.274457668683343,3.28979717719654,-1.51959588749069,4.43424488902195,6.45643663123571,1.95615691124363,-1.59110477203551,0.894792878907324
1976,4,0.969104165062396,0.0202808097181866,-0.0292020805897426,4.32374257453888,0.982526127729919,0.0625338027449618,-0.150920477125451,1.71249681657708,2.81750014745013,-0.0857386984119747,5.60833606474754,6.14738330463918,0.0393405674245406,-2.97089635256454,0.887937180400189
1977,4,0.999752889403609,0.0202304335156107,0.0522854338926822,4.27666867462797,1.01985814401933,-0.186944297078623,-0.12471867119371,1.65051178742959,2.72940715587076,0.138714570567616,4.85219090897363,6.3933993671417,-0.11897873997736,-2.14783947041823,0.885859923138693
1978,4,0.822310034670657,0.0222669257057947,-0.198833118557064,4.53506497908665,1.10995073094658,-0.192185851800857,-0.166880906906268,1.12243135511111,2.16211689445197,-0.364265975240524,4.19671132749791,6.21110167056414,-0.102596172157868,-2.43687857984515,0.833484805075587
1979,4,0.634829550921673,0.0352177195332017,-0.189228943904913,4.61646553939846,0.89884257584611,-1.58270093871091,-0.105498914881615,0.763849984688812,2.6023303680114,-0.36601451482492,3.64283505477807,3.7221477614926,-0.671549020118909,-1.16497671023513,0.806906812080342
1980,4,0.976055969464279,0.0334027002059214,0.161952184688041,5.01797070064675,0.699850286374025,-2.86754713837211,-0.0759003361506557,1.12987744769013,2.72327234251021,0.301513347665082,3.88257086586718,2.9547928072984,-1.20724548540044,-0.906251861404158,0.790061296002665
1981,4,1.1627731374868,0.0263029127188364,0.384638751221735,5.29466499235057,0.666233477467351,-2.47804222923593,-0.0443389343397397,1.57140491236595,2.21686966689006,0.809311324211974,3.80330245311251,4.07143247637927,-1.28289032369106,-0.658462671355744,0.788026117434761
1982,4,1.93621652444238,0.0172933874533905,0.930032703782556,10.3769371017783,0.378062913949776,-3.02480678499297,-0.0874105729744763,2.69426446697646,1.24219363561718,1.98079404353679,3.24847900787086,1.88466422499819,-1.6700358446472,-1.30479475089305,0.723814229299278
1983,4,2.00785893081705,0.0100739748435802,0.998185227714943,13.5441993991522,0.334195562710128,-2.50031129733721,-0.0928255927060111,2.58297928592921,0.724839328108605,1.87575937839644,3.49800749145563,1.56507755089323,-1.14124937992391,-1.39400144634964,0.664493225065975
1984,4,2.12550861576509,0.0022425647514921,0.563722700689968,15.326397935658,0.526834550569712,-1.97815618845746,-0.162422972512712,2.13829293448651,0.162917770001371,0.958153921732663,3.44586587020746,2.17925797693531,-0.644903174454117,-1.88545493196761,0.599523735531603
